*********************************************************************************
Sensor Log file is generated using GNSS/IMU Logger (Version v1.0.0.0)
Sensor Flag- 1 : Accelerometer [m/s2]  2: Gyroscope [rad/s]  3: Magnetometer [μT]
UNIX Epoch timestamp,sensor Flag,x-axis,y-axis,z-axis
1604193988396,2,0.0076446533,0.096466064,-0.027008057 
1604193988399,1,0.15074158,-0.33021545,10.164719 
1604193988399,2,0.014968872,0.09768677,-0.02456665 
1604193988401,1,0.13877869,-0.36131287,10.126419 
1604193988402,2,0.019851685,0.100128174,-0.023330688 
1604193988399,3,-20.812607,-10.752869,64.96887 
1604193988404,1,0.13877869,-0.3756714,10.076172 
1604193988404,2,0.024734497,0.10256958,-0.020889282 
1604193988406,1,0.105285645,-0.38285828,10.033112 
1604193988407,2,0.030853271,0.10256958,-0.017227173 
1604193988409,1,0.093322754,-0.38285828,10.013962 
1604193988409,2,0.032058716,0.100128174,-0.014785767 
1604193988411,1,0.093322754,-0.41635132,9.980469 
1604193988411,2,0.030853271,0.100128174,-0.011123657 
1604193988413,1,0.088531494,-0.4355011,9.954147 
1604193988413,2,0.02961731,0.09402466,-0.008682251 
1604193988416,1,0.08135986,-0.45703125,9.908676 
1604193988416,2,0.023529053,0.08912659,-0.008682251 
1604193988418,1,0.06460571,-0.48095703,9.887146 
1604193988417,2,0.019851685,0.08912659,-0.008682251 
1604193988420,1,0.052642822,-0.4905243,9.879959 
1604193988420,2,0.013748169,0.084243774,-0.008682251 
1604193988423,1,0.07417297,-0.52163696,9.829712 
1604193988422,2,0.008850098,0.080581665,-0.0062408447 
1604193988419,3,-21.159363,-10.752869,64.63127 
1604193988425,1,0.071777344,-0.51924133,9.800995 
1604193988424,2,3.0517578E-4,0.07446289,-0.0062408447 
1604193988427,1,0.07896423,-0.5264282,9.78186 
1604193988427,2,-0.0045776367,0.068359375,-0.0037994385 
1604193988429,1,0.08375549,-0.5312042,9.757935 
1604193988429,2,-0.01802063,0.061035156,-0.0037994385 
1604193988432,1,0.08375549,-0.5359955,9.738785 
1604193988432,2,-0.02168274,0.052490234,-0.0025634766 
1604193988434,1,0.08135986,-0.53359985,9.726822 
1604193988434,2,-0.029006958,0.04270935,-0.005004883 
1604193988437,1,0.095718384,-0.5383911,9.714859 
1604193988436,2,-0.036346436,0.031723022,-0.0025634766 
1604193988438,1,0.07417297,-0.5479584,9.705292 
1604193988438,2,-0.041229248,0.01828003,-0.0062408447 
1604193988442,1,0.08135986,-0.5407715,9.698105 
1604193988441,2,-0.04244995,0.007293701,-0.007446289 
1604193988439,3,-21.159363,-10.5793,64.46266 
1604193988444,1,0.08135986,-0.54556274,9.702896 
1604193988443,2,-0.048553467,-0.006149292,-0.0062408447 
1604193988446,1,0.06939697,-0.54556274,9.698105 
1604193988446,2,-0.055892944,-0.017150879,-0.007446289 
1604193988448,1,0.062210083,-0.55274963,9.693329 
1604193988448,2,-0.05101013,-0.028137207,-0.0062408447 
1604193988450,1,0.050247192,-0.5479584,9.686142 
1604193988451,2,-0.05101013,-0.039123535,-0.005004883 
1604193988453,1,0.0382843,-0.5670929,9.7005005 
1604193988453,2,-0.055892944,-0.047683716,-0.0025634766 
1604193988456,1,0.055038452,-0.55992126,9.717255 
1604193988455,2,-0.055892944,-0.056243896,-0.0013580322 
1604193988457,1,0.052642822,-0.5479584,9.738785 
1604193988458,2,-0.04978943,-0.06600952,0.002319336 
1604193988460,1,0.055038452,-0.550354,9.748352 
1604193988460,2,-0.04978943,-0.0745697,0.004760742 
1604193988462,1,0.057434082,-0.5479584,9.765106 
1604193988462,2,-0.047332764,-0.0745697,0.0072021484 
1604193988459,3,-20.639038,-10.232544,64.63127 
1604193988464,1,0.08375549,-0.5407715,9.8033905 
1604193988464,2,-0.04244995,-0.079452515,0.0059814453 
1604193988467,1,0.110076904,-0.5288086,9.834503 
1604193988467,2,-0.040008545,-0.08067322,0.009643555 
1604193988469,1,0.13639832,-0.5240326,9.858429 
1604193988469,2,-0.035125732,-0.083114624,0.010879517 
1604193988471,1,0.16749573,-0.5120697,9.887146 
1604193988471,2,-0.025344849,-0.08189392,0.01576233 
1604193988474,1,0.19381714,-0.5048828,9.899109 
1604193988474,2,-0.016799927,-0.07701111,0.01576233 
1604193988476,1,0.21296692,-0.49291992,9.896713 
1604193988476,2,-0.0143585205,-0.0745697,0.018203735 
1604193988479,1,0.21774292,-0.48095703,9.918243 
1604193988478,2,-0.009475708,-0.07333374,0.018203735 
1604193988481,1,0.23210144,-0.45942688,9.908676 
1604193988480,2,-0.0045776367,-0.06600952,0.019424438 
1604193988479,3,-20.46547,-10.058975,64.12506 
1604193988484,1,0.23449707,-0.46180725,9.911072 
1604193988483,2,3.0517578E-4,-0.056243896,0.019424438 
1604193988486,1,0.2368927,-0.46420288,9.894318 
1604193988486,2,0.0027618408,-0.04890442,0.018203735 
1604193988488,1,0.24406433,-0.46180725,9.887146 
1604193988488,2,0.008850098,-0.044021606,0.019424438 
1604193988490,1,0.24885559,-0.47138977,9.88475 
1604193988490,2,3.0517578E-4,-0.039123535,0.020645142 
1604193988493,1,0.24885559,-0.46899414,9.853638 
1604193988492,2,0.003967285,-0.028137207,0.023086548 
1604193988495,1,0.2416687,-0.4905243,9.839294 
1604193988495,2,3.0517578E-4,-0.019592285,0.021865845 
1604193988497,1,0.22970581,-0.48812866,9.800995 
1604193988497,2,-9.1552734E-4,-0.012268066,0.021865845 
1604193988499,1,0.21534729,-0.47616577,9.772293 
1604193988500,2,3.0517578E-4,-0.0024719238,0.023086548 
1604193988502,1,0.21534729,-0.47616577,9.743576 
1604193988502,2,-0.0045776367,0.004852295,0.021865845 
1604193988499,3,-19.945145,-10.232544,64.29367 
1604193988504,1,0.19621277,-0.4857483,9.724426 
1604193988504,2,-0.009475708,0.013397217,0.024307251 
1604193988506,1,0.19142151,-0.5001068,9.726822 
1604193988506,2,-0.01802063,0.019485474,0.023086548 
1604193988509,1,0.20100403,-0.49531555,9.724426 
1604193988509,2,-0.016799927,0.025604248,0.026748657 
1604193988512,1,0.20578003,-0.4737854,9.722046 
1604193988511,2,-0.025344849,0.032928467,0.02796936 
1604193988513,1,0.20817566,-0.49291992,9.738785 
1604193988513,2,-0.03024292,0.035369873,0.02796936 
1604193988516,1,0.21057129,-0.49291992,9.734009 
1604193988515,2,-0.032684326,0.04270935,0.029190063 
1604193988519,1,0.22492981,-0.4665985,9.76033 
1604193988519,2,-0.035125732,0.050048828,0.030410767 
1604193988520,1,0.22732544,-0.45942688,9.769897 
1604193988521,2,-0.03878784,0.05493164,0.030410767 
1604193988523,1,0.25125122,-0.4402771,9.777069 
1604193988523,2,-0.03878784,0.057373047,0.03164673 
1604193988519,3,-19.945145,-10.232544,64.46228 
1604193988525,1,0.26560974,-0.43070984,9.774673 
1604193988525,2,-0.03756714,0.057373047,0.03164673 
1604193988527,1,0.26081848,-0.43070984,9.774673 
1604193988527,2,-0.044891357,0.05369568,0.029190063 
1604193988529,1,0.25842285,-0.42591858,9.791428 
1604193988530,2,-0.04611206,0.05369568,0.025527954 
1604193988532,1,0.25602722,-0.41635132,9.808182 
1604193988533,2,-0.044891357,0.051254272,0.025527954 
1604193988535,1,0.25842285,-0.42114258,9.800995 
1604193988535,2,-0.04244995,0.048812866,0.021865845 
1604193988537,1,0.22970581,-0.41635132,9.810577 
1604193988537,2,-0.043670654,0.04637146,0.018203735 
1604193988539,1,0.20817566,-0.42352295,9.829712 
1604193988539,2,-0.036346436,0.04270935,0.01576233 
1604193988542,1,0.19621277,-0.4355011,9.82254 
1604193988541,2,-0.036346436,0.036605835,0.014526367 
1604193988539,3,-20.292282,-10.232544,64.63127 
1604193988544,1,0.16749573,-0.4283142,9.834503 
1604193988544,2,-0.03756714,0.032928467,0.014526367 
1604193988547,1,0.16749573,-0.43788147,9.865616 
1604193988546,2,-0.03024292,0.03416443,0.012084961 
1604193988548,1,0.1483612,-0.44506836,9.870392 
1604193988549,2,-0.03024292,0.029281616,0.009643555 
1604193988551,1,0.1268158,-0.44984436,9.86322 
1604193988551,2,-0.029006958,0.029281616,0.010879517 
1604193988553,1,0.114852905,-0.44267273,9.88475 
1604193988553,2,-0.03024292,0.031723022,0.010879517 
1604193988556,1,0.095718384,-0.45942688,9.887146 
1604193988556,2,-0.026565552,0.026824951,0.012084961 
1604193988558,1,0.093322754,-0.447464,9.887146 
1604193988558,2,-0.03024292,0.026824951,0.012084961 
1604193988560,1,0.110076904,-0.45224,9.9039 
1604193988560,2,-0.027786255,0.02192688,0.010879517 
1604193988559,3,-20.292282,-10.232544,64.79988 
1604193988563,1,0.086135864,-0.46180725,9.923035 
1604193988563,2,-0.031448364,0.025604248,0.012084961 
1604193988565,1,0.105285645,-0.44984436,9.942184 
1604193988565,2,-0.029006958,0.023162842,0.013320923 
1604193988567,1,0.112457275,-0.45463562,9.958923 
1604193988567,2,-0.03390503,0.026824951,0.013320923 
1604193988570,1,0.112457275,-0.48335266,9.970886 
1604193988569,2,-0.032684326,0.031723022,0.010879517 
1604193988572,1,0.102890015,-0.48335266,9.96611 
1604193988571,2,-0.03756714,0.029281616,0.010879517 
1604193988575,1,0.117248535,-0.48335266,9.963715 
1604193988575,2,-0.040008545,0.031723022,0.012084961 
1604193988576,1,0.093322754,-0.48095703,9.963715 
1604193988577,2,-0.04244995,0.03416443,0.013320923 
1604193988579,1,0.08375549,-0.4785614,9.9756775 
1604193988579,2,-0.043670654,0.032928467,0.01576233 
1604193988582,1,0.095718384,-0.4737854,9.958923 
1604193988581,2,-0.04244995,0.03416443,0.01576233 
1604193988579,3,-20.292282,-10.058975,64.79988 
1604193988584,1,0.093322754,-0.4737854,9.961319 
1604193988584,2,-0.040008545,0.03416443,0.013320923 
1604193988586,1,0.105285645,-0.46180725,9.961319 
1604193988586,2,-0.047332764,0.035369873,0.014526367 
1604193988588,1,0.12921143,-0.46899414,9.958923 
1604193988588,2,-0.041229248,0.032928467,0.01576233 
1604193988590,1,0.13877869,-0.44506836,9.942184 
1604193988591,2,-0.041229248,0.031723022,0.01576233 
1604193988593,1,0.14356995,-0.45703125,9.951752 
1604193988593,2,-0.043670654,0.031723022,0.013320923 
1604193988595,1,0.14596558,-0.46180725,9.954147 
1604193988595,2,-0.041229248,0.03416443,0.014526367 
1604193988597,1,0.13877869,-0.4785614,9.968506 
1604193988597,2,-0.036346436,0.031723022,0.013320923 
1604193988600,1,0.124420166,-0.49771118,10.00679 
1604193988600,2,-0.032684326,0.03048706,0.010879517 
1604193988602,1,0.13160706,-0.50727844,10.00679 
1604193988603,2,-0.03024292,0.03048706,0.012084961 
1604193988599,3,-20.812607,-10.058975,64.96887 
1604193988605,1,0.119644165,-0.5024872,10.021149 
1604193988604,2,-0.026565552,0.031723022,0.012084961 
1604193988607,1,0.119644165,-0.5288086,10.033112 
1604193988607,2,-0.024124146,0.031723022,0.013320923 
1604193988609,1,0.122039795,-0.53359985,10.02832 
1604193988609,2,-0.016799927,0.024368286,0.01576233 
1604193988612,1,0.100494385,-0.5383911,10.061813 
1604193988611,2,-0.011917114,0.020721436,0.016983032 
1604193988614,1,0.088531494,-0.54556274,10.069 
1604193988614,2,-0.008239746,0.01828003,0.018203735 
1604193988616,1,0.086135864,-0.5383911,10.069 
1604193988616,2,-0.0021362305,0.014602661,0.016983032 
1604193988619,1,0.095718384,-0.55513,10.061813 
1604193988619,2,0.008850098,0.013397217,0.016983032 
1604193988621,1,0.086135864,-0.54556274,10.035492 
1604193988621,2,0.0076446533,0.0060577393,0.016983032 
1604193988619,3,-20.985794,-10.5793,64.96887 
1604193988623,1,0.090927124,-0.5312042,10.037888 
1604193988623,2,0.017410278,0.004852295,0.018203735 
1604193988626,1,0.102890015,-0.5240326,10.013962 
1604193988625,2,0.02229309,-0.0037078857,0.018203735 
1604193988628,1,0.112457275,-0.52163696,9.997208 
1604193988628,2,0.02229309,-0.009811401,0.021865845 
1604193988630,1,0.114852905,-0.51924133,9.973282 
1604193988631,2,0.02961731,-0.015914917,0.023086548 
1604193988633,1,0.098098755,-0.48812866,9.942184 
1604193988633,2,0.036972046,-0.018356323,0.021865845 
1604193988635,1,0.105285645,-0.4737854,9.932602 
1604193988635,2,0.04185486,-0.022033691,0.024307251 
1604193988637,1,0.117248535,-0.46420288,9.891922 
1604193988637,2,0.040618896,-0.023239136,0.023086548 
1604193988639,1,0.13877869,-0.4785614,9.887146 
1604193988639,2,0.040618896,-0.023239136,0.023086548 
1604193988642,1,0.15074158,-0.4857483,9.887146 
1604193988642,2,0.039413452,-0.022033691,0.023086548 
1604193988639,3,-21.506119,-10.5793,64.80026 
1604193988645,1,0.16989136,-0.50727844,9.887146 
1604193988645,2,0.039413452,-0.019592285,0.021865845 
1604193988646,1,0.18424988,-0.5120697,9.872787 
1604193988647,2,0.03817749,-0.015914917,0.024307251 
1604193988649,1,0.19621277,-0.5144501,9.839294 
1604193988649,2,0.035736084,-0.018356323,0.023086548 
1604193988652,1,0.21296692,-0.5312042,9.829712 
1604193988651,2,0.027175903,-0.012268066,0.024307251 
1604193988654,1,0.21774292,-0.5312042,9.805786 
1604193988654,2,0.035736084,-0.0110321045,0.025527954 
1604193988656,1,0.22970581,-0.53359985,9.82254 
1604193988656,2,0.023529053,-0.0073547363,0.026748657 
1604193988659,1,0.2368927,-0.5479584,9.810577 
1604193988659,2,0.023529053,-0.006149292,0.025527954 
1604193988661,1,0.2536316,-0.5240326,9.808182 
1604193988661,2,0.024734497,-0.00491333,0.026748657 
1604193988659,3,-21.852875,-10.752869,64.46304 
1604193988663,1,0.25842285,-0.52163696,9.791428 
1604193988663,2,0.019851685,-3.0517578E-5,0.024307251 
1604193988666,1,0.25842285,-0.52163696,9.767502 
1604193988665,2,0.013748169,0.0011749268,0.024307251 
1604193988667,1,0.2632141,-0.5096741,9.757935 
1604193988668,2,0.016189575,0.0011749268,0.021865845 
1604193988670,1,0.25602722,-0.5144501,9.743576 
1604193988670,2,0.01008606,0.0024108887,0.023086548 
1604193988672,1,0.24645996,-0.5120697,9.745972 
1604193988672,2,0.01008606,0.004852295,0.021865845 
1604193988674,1,0.2368927,-0.5024872,9.74118 
1604193988675,2,0.016189575,0.003616333,0.020645142 
1604193988677,1,0.2416687,-0.47616577,9.724426 
1604193988677,2,0.011291504,0.003616333,0.018203735 
1604193988680,1,0.23449707,-0.44984436,9.714859 
1604193988679,2,0.008850098,0.009719849,0.01576233 
1604193988681,1,0.22013855,-0.45463562,9.686142 
1604193988681,2,0.01008606,0.0084991455,0.01576233 
1604193988679,3,-21.506119,-10.926437,64.29405 
1604193988684,1,0.20817566,-0.45224,9.674179 
1604193988684,2,0.0027618408,0.009719849,0.01576233 
1604193988686,1,0.19142151,-0.46180725,9.662216 
1604193988686,2,0.0027618408,0.009719849,0.013320923 
1604193988689,1,0.18424988,-0.45703125,9.650253 
1604193988689,2,3.0517578E-4,0.0060577393,0.013320923 
1604193988691,1,0.1531372,-0.45703125,9.664612 
1604193988691,2,-9.1552734E-4,0.007293701,0.010879517 
1604193988694,1,0.14356995,-0.4665985,9.667007 
1604193988693,2,-0.0045776367,0.0060577393,0.012084961 
1604193988695,1,0.13877869,-0.45224,9.674179 
1604193988696,2,-0.0033569336,0.004852295,0.013320923 
1604193988698,1,0.12921143,-0.46420288,9.698105 
1604193988698,2,-0.00579834,0.004852295,0.016983032 
1604193988700,1,0.1268158,-0.46420288,9.707687 
1604193988700,2,-0.011917114,0.007293701,0.016983032 
1604193988699,3,-20.985794,-10.406113,63.78784 
1604193988703,1,0.12921143,-0.4737854,9.729218 
1604193988703,2,-0.0143585205,0.004852295,0.021865845 
1604193988705,1,0.12921143,-0.4857483,9.750748 
1604193988705,2,-0.01802063,0.0084991455,0.020645142 
1604193988707,1,0.14117432,-0.4857483,9.777069 
1604193988707,2,-0.01802063,0.009719849,0.021865845 
1604193988709,1,0.15553284,-0.4737854,9.793823 
1604193988709,2,-0.01802063,0.0084991455,0.023086548 
1604193988712,1,0.16989136,-0.46180725,9.815353 
1604193988712,2,-0.024124146,0.012161255,0.023086548 
1604193988715,1,0.19381714,-0.44267273,9.827316 
1604193988715,2,-0.025344849,0.014602661,0.021865845 
1604193988717,1,0.21057129,-0.4402771,9.829712 
1604193988717,2,-0.025344849,0.01828003,0.023086548 
1604193988719,1,0.20578003,-0.42352295,9.860825 
1604193988719,2,-0.024124146,0.020721436,0.019424438 
1604193988721,1,0.20100403,-0.42352295,9.870392 
1604193988721,2,-0.03024292,0.019485474,0.016983032 
1604193988724,1,0.18902588,-0.4355011,9.887146 
1604193988724,2,-0.03024292,0.020721436,0.014526367 
1604193988720,3,-20.812225,-10.059357,63.78784 
1604193988726,1,0.17706299,-0.44267273,9.887146 
1604193988726,2,-0.03390503,0.023162842,0.014526367 
1604193988729,1,0.16749573,-0.44984436,9.887146 
1604193988729,2,-0.03756714,0.025604248,0.012084961 
1604193988731,1,0.1531372,-0.46180725,9.887146 
1604193988731,2,-0.040008545,0.031723022,0.010879517 
1604193988733,1,0.117248535,-0.4785614,9.877579 
1604193988733,2,-0.03878784,0.03048706,0.010879517 
1604193988735,1,0.100494385,-0.4905243,9.870392 
1604193988735,2,-0.035125732,0.031723022,0.012084961 
1604193988738,1,0.107681274,-0.49531555,9.860825 
1604193988738,2,-0.03878784,0.032928467,0.009643555 
1604193988740,1,0.0765686,-0.4905243,9.86322 
1604193988741,2,-0.032684326,0.03416443,0.010879517 
1604193988740,3,-20.46547,-10.406113,64.12506 
1604193988743,1,0.0765686,-0.49771118,9.841675 
1604193988743,2,-0.03390503,0.03416443,0.013320923 
1604193988744,1,0.08375549,-0.5048828,9.834503 
1604193988745,2,-0.035125732,0.032928467,0.014526367 
1604193988747,1,0.07417297,-0.5001068,9.827316 
1604193988747,2,-0.03390503,0.028045654,0.01576233 
1604193988749,1,0.088531494,-0.5144501,9.834503 
1604193988750,2,-0.03756714,0.024368286,0.013320923 
1604193988752,1,0.100494385,-0.5120697,9.824936 
1604193988751,2,-0.032684326,0.020721436,0.01576233 
1604193988754,1,0.107681274,-0.49771118,9.817749 
1604193988754,2,-0.041229248,0.017044067,0.01576233 
1604193988756,1,0.110076904,-0.5168457,9.834503 
1604193988757,2,-0.03756714,0.009719849,0.01576233 
1604193988759,1,0.12921143,-0.5168457,9.839294 
1604193988758,2,-0.03878784,0.012161255,0.012084961 
1604193988761,1,0.12921143,-0.5024872,9.870392 
1604193988761,2,-0.041229248,0.0060577393,0.013320923 
1604193988759,3,-20.46547,-10.232544,64.29405 
1604193988763,1,0.13160706,-0.5096741,9.865616 
1604193988764,2,-0.04244995,0.0024108887,0.014526367 
1604193988766,1,0.1483612,-0.5120697,9.887146 
1604193988766,2,-0.04244995,0.0011749268,0.013320923 
1604193988768,1,0.1483612,-0.5120697,9.889542 
1604193988768,2,-0.03878784,-0.0024719238,0.014526367 
1604193988770,1,0.1483612,-0.50727844,9.911072 
1604193988771,2,-0.03878784,-0.00491333,0.009643555 
1604193988773,1,0.14596558,-0.5096741,9.918243 
1604193988773,2,-0.036346436,-0.0024719238,0.012084961 
1604193988776,1,0.15074158,-0.5048828,9.949356 
1604193988775,2,-0.035125732,-0.0024719238,0.012084961 
1604193988778,1,0.15792847,-0.5120697,9.973282 
1604193988777,2,-0.026565552,-3.0517578E-5,0.013320923 
1604193988780,1,0.15553284,-0.5431671,9.973282 
1604193988780,2,-0.027786255,0.0011749268,0.013320923 
1604193988782,1,0.14596558,-0.55513,10.001999 
1604193988782,2,-0.026565552,0.0011749268,0.014526367 
1604193988779,3,-20.812607,-10.5793,64.63127 
1604193988784,1,0.16270447,-0.55992126,9.994827 
1604193988784,2,-0.01802063,0.0024108887,0.01576233 
1604193988787,1,0.19142151,-0.5647125,9.98764 
1604193988786,2,-0.01802063,0.0024108887,0.016983032 
1604193988789,1,0.18424988,-0.5623169,9.9756775 
1604193988789,2,-0.0143585205,-0.0012664795,0.018203735 
1604193988792,1,0.17706299,-0.55992126,9.937393 
1604193988791,2,-0.00579834,-0.0037078857,0.016983032 
1604193988794,1,0.17945862,-0.55513,9.92543 
1604193988793,2,-0.00579834,-0.0024719238,0.016983032 
1604193988796,1,0.17706299,-0.55274963,9.9039 
1604193988796,2,-0.0033569336,-0.0037078857,0.014526367 
1604193988798,1,0.16989136,-0.5647125,9.899109 
1604193988798,2,3.0517578E-4,-0.0024719238,0.01576233 
1604193988801,1,0.18902588,-0.5862427,9.889542 
1604193988801,2,0.003967285,-0.0024719238,0.01576233 
1604193988798,3,-20.63942,-10.926056,65.13748 
1604193988803,1,0.19381714,-0.5814514,9.887146 
1604193988803,2,0.0064086914,-0.0073547363,0.01576233 
1604193988805,1,0.19381714,-0.5886383,9.88475 
1604193988806,2,0.0076446533,-0.0024719238,0.016983032 
1604193988807,1,0.19621277,-0.59580994,9.882355 
1604193988808,2,0.011291504,-0.0024719238,0.01576233 
1604193988810,1,0.19621277,-0.5814514,9.88475 
1604193988810,2,0.011291504,-0.0012664795,0.013320923 
1604193988813,1,0.18424988,-0.5742798,9.875183 
1604193988813,2,0.008850098,0.004852295,0.013320923 
1604193988815,1,0.17468262,-0.5814514,9.887146 
1604193988815,2,0.01008606,0.007293701,0.014526367 
1604193988817,1,0.19142151,-0.5886383,9.887146 
1604193988817,2,0.01008606,0.010955811,0.019424438 
1604193988819,1,0.2033844,-0.5886383,9.887146 
1604193988819,2,0.01008606,0.012161255,0.021865845 
1604193988822,1,0.20817566,-0.5862427,9.887146 
1604193988822,2,0.0076446533,0.012161255,0.016983032 
1604193988819,3,-20.986176,-10.752487,65.30647 
1604193988824,1,0.22492981,-0.5934143,9.887146 
1604193988825,2,0.008850098,0.01828003,0.016983032 
1604193988827,1,0.22732544,-0.6006012,9.887146 
1604193988827,2,0.01008606,0.024368286,0.018203735 
1604193988829,1,0.23449707,-0.6149597,9.887146 
1604193988829,2,0.0076446533,0.026824951,0.019424438 
1604193988832,1,0.22492981,-0.61735535,9.887146 
1604193988832,2,0.008850098,0.029281616,0.019424438 
1604193988834,1,0.22492981,-0.61735535,9.889542 
1604193988834,2,0.0076446533,0.03048706,0.014526367 
1604193988836,1,0.22253418,-0.6077728,9.887146 
1604193988836,2,0.008850098,0.031723022,0.014526367 
1604193988839,1,0.22492981,-0.6053772,9.887146 
1604193988838,2,0.0076446533,0.03416443,0.016983032 
1604193988840,1,0.22013855,-0.5814514,9.872787 
1604193988840,2,0.0076446533,0.036605835,0.01576233 
1604193988838,3,-20.986176,-10.926056,64.96887 
1604193988843,1,0.22970581,-0.5647125,9.867996 
1604193988843,2,0.005203247,0.035369873,0.012084961 
1604193988846,1,0.20817566,-0.5694885,9.858429 
1604193988845,2,0.01008606,0.036605835,0.014526367 
1604193988847,1,0.19142151,-0.5647125,9.836899 
1604193988847,2,0.008850098,0.040252686,0.010879517 
1604193988850,1,0.17228699,-0.5623169,9.832108 
1604193988850,2,0.0064086914,0.04270935,0.010879517 
1604193988852,1,0.16989136,-0.55274963,9.810577 
1604193988852,2,0.003967285,0.04270935,0.009643555 
1604193988854,1,0.1531372,-0.57188416,9.8033905 
1604193988854,2,0.0015258789,0.041488647,0.010879517 
1604193988857,1,0.122039795,-0.5742798,9.767502 
1604193988857,2,0.0027618408,0.03904724,0.009643555 
1604193988859,1,0.117248535,-0.5647125,9.753143 
1604193988859,2,-9.1552734E-4,0.03416443,0.008422852 
1604193988862,1,0.088531494,-0.5814514,9.734009 
1604193988861,2,-0.0045776367,0.032928467,0.009643555 
1604193988859,3,-21.159363,-10.926056,64.80026 
1604193988864,1,0.0765686,-0.5814514,9.743576 
1604193988864,2,-0.0045776367,0.031723022,0.013320923 
1604193988866,1,0.047851562,-0.5934143,9.734009 
1604193988866,2,-0.0045776367,0.031723022,0.013320923 
1604193988869,1,0.04547119,-0.5862427,9.729218 
1604193988868,2,-0.0033569336,0.029281616,0.016983032 
1604193988871,1,0.04307556,-0.58384705,9.734009 
1604193988871,2,-0.008239746,0.028045654,0.018203735 
1604193988873,1,0.055038452,-0.5886383,9.736389 
1604193988874,2,-0.010681152,0.02192688,0.020645142 
1604193988876,1,0.057434082,-0.58384705,9.753143 
1604193988876,2,-0.010681152,0.019485474,0.023086548 
1604193988878,1,0.08135986,-0.59103394,9.774673 
1604193988878,2,-0.009475708,0.020721436,0.029190063 
1604193988881,1,0.102890015,-0.5742798,9.796219 
1604193988880,2,-0.0143585205,0.020721436,0.025527954 
1604193988879,3,-21.33255,-10.926056,64.46266 
1604193988882,1,0.110076904,-0.550354,9.800995 
1604193988882,2,-0.013122559,0.02192688,0.029190063 
1604193988885,1,0.114852905,-0.5383911,9.820145 
1604193988885,2,-0.0143585205,0.023162842,0.030410767 
1604193988888,1,0.1483612,-0.5431671,9.820145 
