*********************************************************************************
Sensor Log file is generated using GNSS/IMU Logger (Version v1.0.0.0)
Sensor Flag- 1 : Accelerometer [m/s2]  2: Gyroscope [rad/s]  3: Magnetometer [μT]
UNIX Epoch timestamp,sensor Flag,x-axis,y-axis,z-axis
1603504341826,2,0.031036377,-0.04194641,-0.029769897 
1603504341827,1,0.36849976,1.1270142,9.652649 
1603504341827,2,0.024917603,-0.04071045,-0.028564453 
1603504341830,1,0.36131287,1.1270142,9.635895 
1603504341830,2,0.027359009,-0.043151855,-0.032226562 
1603504341832,1,0.3756714,1.1102753,9.662216 
1603504341832,2,0.021270752,-0.04560852,-0.034683228 
1603504341835,1,0.35891724,1.0983124,9.659821 
1603504341834,2,0.012710571,-0.044387817,-0.034683228 
1603504341837,1,0.37327576,1.0863342,9.650253 
1603504341837,2,0.011489868,-0.04071045,-0.033447266 
1603504341839,1,0.37088013,1.0863342,9.683746 
1603504341840,2,0.0053863525,-0.039505005,-0.032226562 
1603504341836,3,-16.302872,13.874817,67.837524 
1603504341841,1,0.38523865,1.0935211,9.712463 
1603504341842,2,-7.324219E-4,-0.035827637,-0.037124634 
1603504341844,1,0.3756714,1.0815582,9.731613 
1603504341844,2,-0.008056641,-0.030944824,-0.034683228 
1603504341847,1,0.36131287,1.0839539,9.745972 
1603504341847,2,-0.010498047,-0.026062012,-0.034683228 
1603504341849,1,0.35891724,1.0839539,9.753143 
1603504341849,2,-0.019058228,-0.019943237,-0.03100586 
1603504341851,1,0.36610413,1.076767,9.777069 
1603504341851,2,-0.021499634,-0.015060425,-0.032226562 
1603504341853,1,0.36610413,1.0983124,9.789032 
1603504341853,2,-0.02760315,-0.011398315,-0.034683228 
1603504341856,1,0.37327576,1.0911255,9.789032 
1603504341855,2,-0.033706665,-0.00894165,-0.03100586 
1603504341858,1,0.38285828,1.0959167,9.789032 
1603504341857,2,-0.037384033,-0.0052948,-0.029769897 
1603504341857,3,-16.302872,14.221954,67.66853 
1603504341860,1,0.38046265,1.0959167,9.789032 
1603504341861,2,-0.038604736,-0.0016174316,-0.026123047 
1603504341862,1,0.39242554,1.1006927,9.805786 
1603504341863,2,-0.04348755,0.002029419,-0.024887085 
1603504341865,1,0.40438843,1.0959167,9.78186 
1603504341865,2,-0.04348755,0.0032653809,-0.024887085 
1603504341867,1,0.40438843,1.1006927,9.777069 
1603504341867,2,-0.03982544,0.0032653809,-0.024887085 
1603504341870,1,0.39242554,1.0983124,9.779465 
1603504341869,2,-0.04348755,0.002029419,-0.020004272 
1603504341871,1,0.4019928,1.0911255,9.78186 
1603504341872,2,-0.044708252,0.002029419,-0.018798828 
1603504341874,1,0.40678406,1.105484,9.78186 
1603504341874,2,-0.041046143,8.239746E-4,-0.016342163 
1603504341876,1,0.40678406,1.1198425,9.786652 
1603504341877,2,-0.041046143,-4.119873E-4,-0.01512146 
1603504341879,1,0.4019928,1.105484,9.808182 
1603504341879,2,-0.041046143,-0.0028533936,-0.013900757 
1603504341877,3,-16.65001,14.048386,67.33093 
1603504341881,1,0.40678406,1.0815582,9.82254 
1603504341881,2,-0.042266846,-0.0028533936,-0.013900757 
1603504341883,1,0.4019928,1.0815582,9.841675 
1603504341883,2,-0.041046143,-0.0016174316,-0.013900757 
1603504341885,1,0.39959717,1.076767,9.846466 
1603504341886,2,-0.041046143,0.002029419,-0.012680054 
1603504341888,1,0.4139557,1.0791626,9.841675 
1603504341888,2,-0.038604736,0.004470825,-0.013900757 
1603504341890,1,0.40438843,1.071991,9.84407 
1603504341890,2,-0.03250122,0.005706787,-0.01512146 
1603504341893,1,0.41874695,1.0671997,9.84407 
1603504341892,2,-0.03982544,0.0069122314,-0.01512146 
1603504341895,1,0.42114258,1.076767,9.832108 
1603504341896,2,-0.03250122,0.008132935,-0.01512146 
1603504341898,1,0.4283142,1.0743713,9.820145 
1603504341898,2,-0.03616333,0.011810303,-0.013900757 
1603504341900,1,0.4355011,1.0863342,9.779465 
1603504341900,2,-0.033706665,0.013015747,-0.01512146 
1603504341897,3,-16.47644,14.395142,67.49992 
1603504341902,1,0.44506836,1.0959167,9.767502 
1603504341902,2,-0.037384033,0.014251709,-0.016342163 
1603504341904,1,0.45942688,1.0911255,9.750748 
1603504341905,2,-0.033706665,0.015457153,-0.01512146 
1603504341907,1,0.45463562,1.0791626,9.74118 
1603504341907,2,-0.03250122,0.016693115,-0.018798828 
1603504341909,1,0.447464,1.0863342,9.738785 
1603504341910,2,-0.034942627,0.013015747,-0.017562866 
1603504341912,1,0.44984436,1.0911255,9.736389 
1603504341912,2,-0.033706665,0.010574341,-0.017562866 
1603504341914,1,0.4355011,1.1006927,9.724426 
1603504341914,2,-0.034942627,0.010574341,-0.016342163 
1603504341916,1,0.43310547,1.0959167,9.726822 
1603504341916,2,-0.030044556,0.010574341,-0.020004272 
1603504341919,1,0.4355011,1.0935211,9.74118 
1603504341919,2,-0.030044556,0.005706787,-0.021240234 
1603504341917,3,-16.129684,14.56871,67.66853 
1603504341921,1,0.41635132,1.0935211,9.738785 
1603504341921,2,-0.026382446,0.002029419,-0.022445679 
1603504341923,1,0.39959717,1.076767,9.753143 
1603504341924,2,-0.02394104,0.0069122314,-0.022445679 
1603504341926,1,0.39959717,1.0576324,9.74118 
1603504341926,2,-0.017837524,0.002029419,-0.021240234 
1603504341928,1,0.38046265,1.0504456,9.736389 
1603504341928,2,-0.015380859,-0.0016174316,-0.02368164 
1603504341931,1,0.37088013,1.071991,9.712463 
1603504341930,2,-0.010498047,-0.0028533936,-0.024887085 
1603504341932,1,0.39482117,1.0815582,9.712463 
1603504341933,2,-0.009277344,-0.0052948,-0.026123047 
1603504341935,1,0.39720154,1.0911255,9.702896 
1603504341935,2,-0.0056152344,-0.0138549805,-0.026123047 
1603504341937,1,0.41874695,1.0935211,9.6957245 
1603504341937,2,5.0354004E-4,-0.018737793,-0.027328491 
1603504341939,1,0.40678406,1.1006927,9.686142 
1603504341939,2,0.0017089844,-0.022384644,-0.027328491 
1603504341936,3,-15.956116,14.741898,68.343735 
1603504341942,1,0.4091797,1.0911255,9.688538 
1603504341942,2,0.0017089844,-0.026062012,-0.029769897 
1603504341945,1,0.38285828,1.0983124,9.67897 
1603504341945,2,0.0053863525,-0.028503418,-0.03100586 
1603504341947,1,0.36610413,1.076767,9.686142 
1603504341947,2,0.010269165,-0.034622192,-0.03100586 
1603504341949,1,0.35653687,1.0743713,9.690933 
1603504341949,2,0.0053863525,-0.0370636,-0.033447266 
1603504341951,1,0.37088013,1.0959167,9.683746 
1603504341952,2,0.010269165,-0.0370636,-0.035888672 
1603504341954,1,0.3517456,1.0959167,9.702896 
1603504341954,2,0.006591797,-0.039505005,-0.034683228 
1603504341956,1,0.34695435,1.0839539,9.702896 
1603504341956,2,0.010269165,-0.04071045,-0.034683228 
1603504341958,1,0.3517456,1.0935211,9.712463 
1603504341958,2,0.007827759,-0.04194641,-0.035888672 
1603504341957,3,-15.782547,14.568329,68.681335 
1603504341961,1,0.33499146,1.0600128,9.726822 
1603504341960,2,0.007827759,-0.043151855,-0.033447266 
1603504341963,1,0.35891724,1.0504456,9.74118 
1603504341963,2,0.012710571,-0.039505005,-0.035888672 
1603504341965,1,0.3756714,1.0241241,9.738785 
1603504341965,2,0.013931274,-0.035827637,-0.035888672 
1603504341968,1,0.3900299,1.031311,9.74118 
1603504341968,2,0.013931274,-0.03338623,-0.035888672 
1603504341970,1,0.41156006,1.0384827,9.726822 
1603504341970,2,0.017593384,-0.032165527,-0.035888672 
1603504341972,1,0.41156006,1.0432739,9.714859 
1603504341972,2,0.015151978,-0.030944824,-0.038330078 
1603504341975,1,0.43070984,1.0576324,9.71965 
1603504341974,2,0.01637268,-0.029724121,-0.040771484 
1603504341977,1,0.43070984,1.0576324,9.707687 
1603504341977,2,0.02003479,-0.032165527,-0.044448853 
1603504341979,1,0.42352295,1.0743713,9.705292 
1603504341979,2,0.023712158,-0.032165527,-0.04321289 
1603504341976,3,-15.782547,13.874817,68.849945 
1603504341982,1,0.4355011,1.0791626,9.710068 
1603504341982,2,0.02003479,-0.029724121,-0.044448853 
1603504341984,1,0.447464,1.0815582,9.707687 
1603504341984,2,0.018829346,-0.027282715,-0.045654297 
1603504341987,1,0.46899414,1.071991,9.734009 
1603504341987,2,0.024917603,-0.026062012,-0.04321289 
1603504341989,1,0.45463562,1.0504456,9.724426 
1603504341989,2,0.021270752,-0.02482605,-0.045654297 
1603504341991,1,0.45703125,1.0432739,9.736389 
1603504341991,2,0.013931274,-0.02482605,-0.042007446 
1603504341993,1,0.4355011,1.0241241,9.736389 
1603504341993,2,0.01637268,-0.02482605,-0.040771484 
1603504341996,1,0.4355011,1.0169525,9.736389 
1603504341996,2,0.012710571,-0.022384644,-0.037124634 
1603504341998,1,0.4091797,1.031311,9.777069 
1603504341998,2,0.006591797,-0.018737793,-0.032226562 
1603504341997,3,-15.956116,13.874817,68.17474 
1603504342000,1,0.3900299,1.036087,9.800995 
1603504342000,2,0.007827759,-0.0211792,-0.028564453 
1603504342003,1,0.3900299,1.0265198,9.834503 
1603504342003,2,0.009033203,-0.019943237,-0.026123047 
1603504342005,1,0.3900299,1.0217285,9.867996 
1603504342005,2,0.0053863525,-0.012619019,-0.020004272 
1603504342008,1,0.41156006,1.0193481,9.887146 
1603504342007,2,0.010269165,-0.011398315,-0.018798828 
1603504342009,1,0.40438843,1.0169525,9.889542 
1603504342010,2,0.012710571,-0.0052948,-0.016342163 
1603504342012,1,0.41156006,1.0121613,9.887146 
1603504342012,2,0.006591797,-0.007736206,-0.012680054 
1603504342014,1,0.41635132,1.0097656,9.88475 
1603504342014,2,0.012710571,-0.0052948,-0.012680054 
1603504342016,1,0.41874695,1.0169525,9.872787 
1603504342017,2,0.017593384,-0.0052948,-0.012680054 
1603504342019,1,0.41635132,1.0265198,9.836899 
1603504342019,2,0.013931274,-0.006500244,-0.01512146 
1603504342017,3,-16.303253,13.528061,68.006134 
1603504342021,1,0.42114258,1.0193481,9.8033905 
1603504342022,2,0.015151978,-0.006500244,-0.016342163 
1603504342024,1,0.41874695,1.0408783,9.777069 
1603504342024,2,0.01637268,-0.0052948,-0.016342163 
1603504342026,1,0.40678406,1.0552368,9.76033 
1603504342026,2,0.015151978,-0.006500244,-0.017562866 
1603504342029,1,0.39959717,1.0552368,9.738785 
1603504342028,2,0.013931274,-0.0052948,-0.016342163 
1603504342031,1,0.38046265,1.0552368,9.736389 
1603504342031,2,0.015151978,-0.004058838,-0.016342163 
1603504342033,1,0.37327576,1.076767,9.6957245 
1603504342033,2,0.009033203,-0.004058838,-0.01512146 
1603504342036,1,0.36610413,1.0959167,9.698105 
1603504342035,2,0.0029449463,-0.0016174316,-0.011459351 
1603504342037,1,0.34695435,1.0863342,9.686142 
1603504342037,2,0.006591797,-4.119873E-4,-0.009002686 
1603504342037,3,-16.303253,13.354874,67.837524 
1603504342040,1,0.34457397,1.0791626,9.690933 
1603504342041,2,0.0017089844,8.239746E-4,-0.009002686 
1603504342043,1,0.33499146,1.1030884,9.690933 
1603504342043,2,5.0354004E-4,8.239746E-4,-0.004119873 
1603504342045,1,0.32781982,1.0983124,9.705292 
1603504342045,2,-0.001953125,8.239746E-4,-0.0016784668 
1603504342048,1,0.33259583,1.1126556,9.729218 
1603504342047,2,-7.324219E-4,0.002029419,-0.0016784668 
1603504342049,1,0.34695435,1.0887299,9.743576 
1603504342049,2,-0.0056152344,0.0032653809,7.6293945E-4 
1603504342051,1,0.3397827,1.0959167,9.738785 
1603504342052,2,-0.0056152344,0.0032653809,-0.0016784668 
1603504342054,1,0.35414124,1.0839539,9.736389 
1603504342055,2,-0.0056152344,8.239746E-4,-0.0016784668 
1603504342057,1,0.34695435,1.076767,9.745972 
1603504342057,2,-0.0031738281,0.004470825,-0.0029144287 
1603504342058,1,0.34934998,1.0791626,9.729218 
1603504342059,2,-0.0043945312,0.004470825,-0.004119873 
1603504342056,3,-16.129684,13.354874,67.837524 
1603504342061,1,0.35653687,1.0959167,9.729218 
1603504342061,2,-0.0068359375,0.008132935,-0.0065612793 
1603504342063,1,0.37088013,1.0935211,9.722046 
1603504342063,2,5.0354004E-4,0.005706787,-0.010238647 
1603504342066,1,0.36610413,1.1078796,9.707687 
1603504342066,2,-0.0043945312,8.239746E-4,-0.011459351 
1603504342069,1,0.34934998,1.1126556,9.726822 
1603504342068,2,-0.0068359375,-0.004058838,-0.016342163 
1603504342070,1,0.35653687,1.1150513,9.702896 
1603504342071,2,-0.0056152344,-0.0052948,-0.017562866 
1603504342073,1,0.34457397,1.1198425,9.693329 
1603504342073,2,-0.001953125,-0.0028533936,-0.017562866 
1603504342075,1,0.33738708,1.1126556,9.683746 
1603504342075,2,-7.324219E-4,-0.0052948,-0.020004272 
1603504342077,1,0.35653687,1.1102753,9.681366 
1603504342078,2,-0.0043945312,-0.010177612,-0.022445679 
1603504342080,1,0.34457397,1.1222382,9.688538 
1603504342079,2,-0.0043945312,-0.00894165,-0.020004272 
1603504342077,3,-16.129684,13.181305,67.837524 
1603504342082,1,0.33738708,1.1294098,9.683746 
1603504342082,2,-0.0031738281,-0.007736206,-0.020004272 
1603504342085,1,0.33499146,1.1174469,9.686142 
1603504342085,2,-0.009277344,-0.004058838,-0.018798828 
1603504342087,1,0.34934998,1.1150513,9.669403 
1603504342087,2,-0.012939453,-0.011398315,-0.020004272 
1603504342089,1,0.31585693,1.1246338,9.690933 
1603504342089,2,-0.008056641,-0.007736206,-0.020004272 
1603504342091,1,0.3254242,1.1270142,9.693329 
1603504342091,2,-0.016616821,-0.010177612,-0.021240234 
1603504342093,1,0.32063293,1.134201,9.714859 
1603504342094,2,-0.014175415,-0.00894165,-0.020004272 
1603504342096,1,0.31825256,1.1222382,9.714859 
1603504342096,2,-0.02027893,-0.012619019,-0.020004272 
1603504342098,1,0.31106567,1.1270142,9.745972 
1603504342098,2,-0.016616821,-0.010177612,-0.018798828 
1603504342096,3,-15.782547,13.007736,67.66853 
1603504342101,1,0.31825256,1.105484,9.757935 
1603504342101,2,-0.019058228,-0.00894165,-0.020004272 
1603504342103,1,0.32781982,1.0959167,9.78186 
1603504342103,2,-0.021499634,-0.00894165,-0.017562866 
1603504342106,1,0.35653687,1.1030884,9.796219 
1603504342105,2,-0.019058228,-0.006500244,-0.016342163 
1603504342108,1,0.3756714,1.0695953,9.824936 
1603504342108,2,-0.017837524,-4.119873E-4,-0.01512146 
1603504342110,1,0.38523865,1.0576324,9.848862 
