# 
# Header Description:
# 
# Version: v1.0.0.0 Platform: 8.0.0 Manufacturer: samsung Model: SAMSUNG-SM-G891A
# 
# Raw,ElapsedRealtimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,Svid,TimeOffsetNanos,State,ReceivedSvTimeNanos,ReceivedSvTimeUncertaintyNanos,Cn0DbHz,PseudorangeRateMetersPerSecond,PseudorangeRateUncertaintyMetersPerSecond,AccumulatedDeltaRangeState,AccumulatedDeltaRangeMeters,AccumulatedDeltaRangeUncertaintyMeters,CarrierFrequencyHz,CarrierCycles,CarrierPhase,CarrierPhaseUncertainty,MultipathIndicator,SnrInDb,ConstellationType,AgcDb,CarrierFrequencyHz
# 
# Fix,Provider,Latitude,Longitude,Altitude,Speed,Accuracy,(UTC)TimeInMs
# 
# Nav,Svid,Type,Status,MessageId,Sub-messageId,Data(Bytes)
# 
Fix,gps,-41.242567,174.787172,163.000000,0.000000,61.104000,1604194004000
Fix,gps,-41.242616,174.787180,181.000000,0.000000,30.016001,1604194005000
Fix,gps,-41.242570,174.787421,189.000000,0.000000,17.152000,1604194006000
Fix,gps,-41.242623,174.787282,178.000000,0.000000,13.936001,1604194007000
Fix,gps,-41.242614,174.787220,187.000000,0.000000,13.936001,1604194008000
Fix,gps,-41.242607,174.787275,188.000000,0.000000,11.792000,1604194009000
Fix,gps,-41.242602,174.787233,187.000000,0.000000,11.792000,1604194010000
Fix,gps,-41.242611,174.787235,192.000000,0.000000,10.720000,1604194011000
Fix,gps,-41.242612,174.787259,197.000000,0.000000,10.720000,1604194012000
Fix,gps,-41.242613,174.787262,197.000000,0.000000,10.720000,1604194013000
Fix,gps,-41.242612,174.787263,198.000000,0.000000,10.720000,1604194014000
Fix,gps,-41.242613,174.787265,197.000000,0.000000,10.720000,1604194015000
Fix,gps,-41.242615,174.787271,197.000000,0.000000,10.720000,1604194016000
Fix,gps,-41.242616,174.787275,197.000000,0.000000,10.720000,1604194017000
Fix,gps,-41.242616,174.787277,197.000000,0.000000,10.720000,1604194018000
Fix,gps,-41.242616,174.787277,197.000000,0.000000,10.720000,1604194019000
Fix,gps,-41.242617,174.787278,197.000000,0.000000,10.720000,1604194020000
Fix,gps,-41.242617,174.787278,197.000000,0.000000,10.720000,1604194021000
Fix,gps,-41.242618,174.787282,198.000000,0.000000,10.720000,1604194022000
Fix,gps,-41.242618,174.787282,198.000000,0.000000,10.720000,1604194023000
Fix,gps,-41.242618,174.787282,198.000000,0.000000,11.792000,1604194024000
Fix,gps,-41.242618,174.787282,198.000000,0.000000,11.792000,1604194025000
Fix,gps,-41.242618,174.787282,198.000000,0.000000,12.864000,1604194026000
Fix,gps,-41.242618,174.787282,198.000000,0.000000,12.864000,1604194027000
Fix,gps,-41.242619,174.787282,198.000000,0.000000,12.864000,1604194028000
Fix,gps,-41.242618,174.787280,198.000000,0.000000,11.792000,1604194029000
Fix,gps,-41.242619,174.787284,198.000000,0.000000,11.792000,1604194030000
Fix,gps,-41.242620,174.787287,197.000000,0.000000,11.792000,1604194031000
Fix,gps,-41.242621,174.787291,197.000000,0.000000,10.720000,1604194032000
Fix,gps,-41.242621,174.787290,197.000000,0.000000,10.720000,1604194033000
Fix,gps,-41.242621,174.787291,197.000000,0.000000,10.720000,1604194034000
Fix,gps,-41.242621,174.787292,197.000000,0.000000,10.720000,1604194035000
Fix,gps,-41.242621,174.787292,197.000000,0.000000,10.720000,1604194036000
Fix,gps,-41.242621,174.787292,197.000000,0.000000,10.720000,1604194037000
Fix,gps,-41.242621,174.787292,197.000000,0.000000,10.720000,1604194038000
Fix,gps,-41.242621,174.787292,197.000000,0.000000,10.720000,1604194039000
Fix,gps,-41.242621,174.787292,197.000000,0.000000,10.720000,1604194040000
Fix,gps,-41.242621,174.787292,197.000000,0.000000,10.720000,1604194041000
Fix,gps,-41.242621,174.787292,197.000000,0.000000,11.792000,1604194042000
Fix,gps,-41.242621,174.787292,197.000000,0.000000,11.792000,1604194043000
Fix,gps,-41.242621,174.787292,197.000000,0.000000,11.792000,1604194044000
Fix,gps,-41.242626,174.787294,197.000000,0.000000,11.792000,1604194045000
Fix,gps,-41.242626,174.787294,197.000000,0.000000,11.792000,1604194046000
