Time[s],Accel[m/s^2],Gyro[rad/s],Mag[muT],NED-Vel[m/s],"Geodetic-Pos[rad,m]"
0,0.6296984655626823,7.99120412892627,5.56837880645766,-0.00033229095694151047,0.0019720547242580073,0.004242774157118045,4.105597416787891,30.810158689060128,51.7038005002217,0.0,0.0,0.0,-0.7198215531840886,3.0506083080707707,201.0
0.1,0.5745752525320503,8.008068992190822,5.580118801756424,0.003501569833756434,0.0020235537872892897,0.00178371361173902,4.282709926306494,30.12724454310106,51.89077660771525,0.0,0.0,0.0,-0.7198215531840886,3.0506083080707707,201.0
0.2,0.5671585648173117,7.960182958145993,5.601641824446148,0.0009174246466850897,-0.00044563215573619516,0.0018560704496626544,4.635769740843259,29.273507625619626,50.95631208904402,nan,nan,nan,nan,nan,nan
0.3,0.624892071689438,7.991216672046988,5.575564298955954,0.003501569833756434,0.0020235537872892897,0.00178371361173902,3.9288733427087474,30.810158689060128,51.51682217986223,nan,nan,nan,nan,nan,nan
0.4,0.6078681622114307,7.940939892395634,5.609022360215814,-0.001593155428356694,0.003208562858056684,0.0041772877975022864,4.988829555380025,30.297691358670914,51.7038005002217,nan,nan,nan,nan,nan,nan
0.5,0.5863610600673183,7.960149769003868,5.604143233619855,-0.0003542962618401338,-0.00035921897381281485,-0.0006628860594806895,4.635381305403799,30.468889101967907,51.14328930297053,nan,nan,nan,nan,nan,nan
0.6,0.6008016243103996,7.969700134768225,5.599420524603731,0.003478168098621768,-0.0004631435968311714,0.0018861116757949586,4.635769740843259,29.61515218448647,52.07690961328613,nan,nan,nan,nan,nan,nan
0.7,0.6367890121598037,7.969638098843244,5.604410545646459,0.0009177693904093542,-0.00040726193215845504,0.0006197060266898172,4.988829555380025,29.956797727531203,51.70337673639444,nan,nan,nan,nan,nan,nan
0.8,0.5769174074635227,7.9961069232834,5.616137250240353,0.003513822655267022,0.0033290724287109393,-0.0007708746224911538,5.341889268098851,30.639336901715648,51.51724483725652,nan,nan,nan,nan,nan,nan
0.9,0.6128399182738234,7.979254815786207,5.59468589884855,-0.0003539515181358886,-0.0003208487524632287,-0.0018992504106580027,4.4590456667641165,30.298067314623424,50.95715740383262,nan,nan,nan,nan,nan,nan
1.0,0.5936524308452098,7.984097665206814,5.613805361325138,0.0009055775179286917,-0.001704522743051364,0.0019079094710982728,4.812493814922404,29.444705368916615,51.14328930297053,nan,nan,nan,nan,nan,nan
1.1,0.6249010304297801,7.9936022173275,5.5803584839471485,-0.005433116458558014,0.0008256813791733043,0.0017308748161772092,4.282321490867034,29.44508132486913,50.956733640005346,0.0,0.0,0.0,-0.7198215531840886,3.0506083080707707,201.0
1.2,0.5815895055369552,7.967334056318794,5.594513408095653,0.0022017430979923867,0.0008118435784241958,0.0005840742992368488,4.635381305403799,29.956797727531203,51.51682217986223,nan,nan,nan,nan,nan,nan
1.3,0.5743419871309823,7.955379597842667,5.613674610840556,-0.0003308945267054681,0.002127478410307646,-0.0007652841235366282,4.635769740843259,30.298067314623424,51.329843859502745,nan,nan,nan,nan,nan,nan
1.4,0.6105157817849772,7.996020532238138,5.568286656951329,0.002213590226269517,0.0020707341148118023,0.0005322352798983427,3.9292616763302686,30.63971187349027,51.329843859502745,nan,nan,nan,nan,nan,nan
1.5,0.5935917149871789,7.969719593499413,5.611385436336453,0.002190541962542907,-0.000376621648270041,-0.0006330314246827351,4.812105481300882,30.12724454310106,51.1437130667978,nan,nan,nan,nan,nan,nan
1.6,0.6057124063498561,7.996026562151522,5.563470784829254,0.0022020965694004428,0.0008511851994628134,-0.0006835904694001676,4.4590456667641165,29.785974956008836,51.51682217986223,nan,nan,nan,nan,nan,nan
1.7,0.5816706771342262,7.986508055084296,5.596938965033383,0.0022142884413818187,0.002148445957200006,-0.001971793839915987,5.694949082635616,30.127619514875683,51.51682217986223,nan,nan,nan,nan,nan,nan
1.8,0.595948954058996,7.957724449079958,5.587380708406914,0.003490067449203568,0.0008030334744794232,0.0005991882081046889,3.7529260376905866,30.127619514875683,52.6378401486327,nan,nan,nan,nan,nan,nan
1.9,0.6056216346395317,7.976887424910947,5.599453182350571,0.0035134691838589658,0.0032897308076723216,0.0004967901461458627,4.282321490867034,30.127619514875683,51.14328930297053,nan,nan,nan,nan,nan,nan
2.0,0.6321112854613988,7.998390140581699,5.587610721303025,-0.0015785154396074786,0.004778300766543567,-0.005890667783145566,4.105985852227351,30.639336901715648,51.33026651689705,nan,nan,nan,nan,nan,nan
2.1,0.5669308023943869,7.902640107155554,5.5319542001439,0.004795483778965871,0.00600145690653576,-0.007118604993290267,5.518613443995934,29.61515218448647,50.76975642607883,0.0,0.0,0.0,-0.7198215531840886,3.0506083080707707,201.0
2.2,0.6153215874441382,7.996009301610248,5.563519656174013,-0.006680039075023174,0.003554215579469589,-0.005898538034087762,4.812493814922404,29.956797727531203,50.39664620658144,nan,nan,nan,nan,nan,nan
2.3,0.5624624197778553,7.981745593023518,5.5968358450130955,0.002226894734291883,0.0034933062187053505,-0.005794046812013668,4.812105481300882,30.12724454310106,51.51682217986223,nan,nan,nan,nan,nan,nan
2.4,0.47604499143458373,7.977131890193695,5.620393983706066,0.007302568518284342,0.00195821692183674,0.0030959737110193885,3.7525376022511256,29.78635091196135,52.07733227068044,nan,nan,nan,nan,nan,nan
2.5,0.7496946353278544,8.003002427964118,5.636220289709126,-0.0003214389295431791,0.0031216639770798877,0.006711894499452674,4.812493814922404,29.61477622853396,51.51724483725652,nan,nan,nan,nan,nan,nan
